"year","HHID","region","urban","regurb","stratum","wgt09wosplits","wgt09","h1aq1","h1aq1_05","h1aq2","h1aq2b","h1aq3","h1aq3b","h1aq4","h1aq4b","comm","h1bq1","h1bq1s","h1bq3","h1bq2a","h1bq2b","h1bq2c","h19q1","h19q2","interview_result","hh_status","visit","HHID_parent"
2009,"4091000206",4,1,41,2,2159.10034179688,3464.60571289063,409,409,3,"BURUULI",3,"MASINDI T.COUNCIL",3,"WESTERN","4090002",1,1,11,25,11,2009,1,1,1,1,1,
2009,"4091000209",4,1,41,2,2159.10034179688,826.298461914063,409,409,3,"BURUULI",3,"MASINDI T.COUNCIL",3,"WESTERN","4090002",,34,11,17,5,2010,1,2,1,1,2,
2009,"4091000210",4,1,41,2,2159.10034179688,1129.98303222656,409,409,3,"BURUULI",3,"MASINDI T.COUNCIL",3,"WESTERN","4090002",5,5,11,17,5,2010,1,2,1,1,2,
2009,"4093000501",4,0,40,6,3015.94775390625,2721.1357421875,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",5,,11,24,11,2009,1,1,2,1,1,
2009,"4093000503",4,0,40,6,3015.94775390625,5442.271484375,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",1,,11,25,11,2009,1,2,1,1,1,
2009,"4093000505",4,0,40,6,3015.94775390625,5442.271484375,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",34,34,11,25,11,2009,2,2,1,1,1,
2009,"4093000507",4,0,40,6,3015.94775390625,2721.1357421875,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",1,1,11,26,11,2009,2,2,1,1,1,
2009,"4093000508",4,0,40,6,3015.94775390625,2721.1357421875,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",,5,11,15,5,2010,2,2,1,1,2,
2009,"4093000509",4,0,40,6,3015.94775390625,1774.99963378906,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",34,,11,24,11,2009,1,1,2,1,1,
2009,"4093000510",4,0,40,6,3015.94775390625,3549.99926757813,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",34,34,11,16,5,2010,2,2,1,1,2,
2009,"4093000511",4,0,40,6,3015.94775390625,2721.1357421875,409,409,1,"BUJENJE",1,"BUDONGO",4,"KINYARA","4090005",5,,11,25,11,2009,2,2,1,1,1,
2009,"4093000902",4,0,40,6,5452.9755859375,3517.40454101563,409,409,3,"BURUULI",6,"PAKANYI",3,"LABONGO","4090009",5,5,11,20,6,2010,1,1,1,1,2,
2009,"4093000903",4,0,40,6,5452.9755859375,4011.60327148438,409,409,3,"BURUULI",6,"PAKANYI",3,"LABONGO","4090009",5,5,11,16,12,2009,1,1,1,1,1,
2009,"4093000904",4,0,40,6,5452.9755859375,3074.96337890625,409,409,3,"BURUULI",6,"PAKANYI",3,"LABONGO","4090009",34,34,11,20,6,2010,1,1,1,1,2,
2009,"4093000905",4,0,40,6,5452.9755859375,3517.40454101563,409,409,3,"BURUULI",6,"PAKANYI",3,"LABONGO","4090009",1,1,11,16,12,2009,1,1,1,1,1,
2009,"4093000906",4,0,40,6,5452.9755859375,1758.70227050781,409,409,3,"BURUULI",6,"PAKANYI",3,"LABONGO","4090009",34,34,11,16,12,2009,1,1,1,1,1,
2009,"4093001101",4,0,40,6,5452.9755859375,1928.92150878906,409,409,4,"KIBANDA",4,"MUTUNDA",1,"DIIMA","4090011",34,,11,1,11,2009,1,1,1,1,1,
2009,"4101000101",4,1,41,2,1104.99157714844,780.713684082031,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",31,,33,22,3,2010,2,2,1,1,2,
2009,"4101000102",4,1,41,2,1104.99157714844,597.590209960938,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",18,,33,11,9,2009,1,1,1,1,1,
2009,"4101000103",4,1,41,2,1104.99157714844,1196.86108398438,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",31,,33,12,9,2009,2,1,1,1,1,
2009,"4101000105",4,1,41,2,1104.99157714844,780.713684082031,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",31,,33,21,3,2010,1,2,1,1,2,
2009,"4101000107",4,1,41,2,1104.99157714844,2393.72216796875,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",,,33,12,9,2009,2,2,1,1,1,
2009,"4101000108",4,1,41,2,1104.99157714844,780.713684082031,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",31,,33,31,3,2010,2,2,1,1,2,
2009,"4101000109",4,1,41,2,1104.99157714844,597.590209960938,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",18,,33,11,9,2009,2,1,1,1,1,
2009,"4101000110",4,1,41,2,1104.99157714844,597.590209960938,410,410,6,"MBARARA MUNICIP.",1,"KAKOBA",1,"KAKOBA","4100001",31,,33,11,9,2009,1,2,1,1,1,
2009,"4101000501",4,1,41,2,6577.44677734375,3302.42260742188,410,410,6,"MBARARA MUNICIP.",2,"KAMUKUZI",1,"KAMUKUZI","4100005",18,18,33,16,12,2009,2,2,1,1,1,
2009,"4101000511",4,1,41,2,6577.44677734375,1888.79602050781,410,410,6,"MBARARA MUNICIP.",2,"KAMUKUZI",1,"KAMUKUZI","4100005",21,31,33,16,12,2009,2,2,1,1,1,
2009,"4103002601",4,0,40,6,1445.77490234375,1304.44885253906,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",31,31,33,31,1,2010,2,2,1,1,1,
2009,"4103002602",4,0,40,6,1445.77490234375,2608.89770507813,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",21,18,33,31,1,2010,1,2,1,1,1,
2009,"4103002605",4,0,40,6,1445.77490234375,651.30859375,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",31,18,33,31,1,2010,1,2,1,1,1,
2009,"4103002606",4,0,40,6,1445.77490234375,1244.42919921875,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",21,31,33,31,1,2010,1,2,1,1,1,
2009,"4103002608",4,0,40,6,1445.77490234375,651.30859375,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",18,18,33,31,1,2010,1,2,1,1,1,
2009,"4103002609",4,0,40,6,1445.77490234375,1152.07836914063,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",18,31,33,16,7,2010,1,2,1,1,2,
2009,"4103002610",4,0,40,6,1445.77490234375,622.214599609375,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",18,18,33,15,7,2010,1,1,1,1,2,
2009,"4103002612",4,0,40,6,1445.77490234375,651.30859375,410,410,4,"KASHARI",4,"KAKIIKA",1,"KAKIIKA","4100026",31,31,33,16,7,2010,1,1,1,1,2,
2009,"4103002901",4,0,40,6,2118.91845703125,2189.40380859375,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",18,,33,24,4,2010,1,1,1,1,2,
2009,"4103002902",4,0,40,6,2118.91845703125,1366.7939453125,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",31,,33,23,4,2010,1,1,1,1,2,
2009,"4103002903",4,0,40,6,2118.91845703125,3165.8974609375,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",18,,33,24,4,2010,1,2,1,1,2,
2009,"4103002904",4,0,40,6,2118.91845703125,2110.59838867188,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",18,,33,17,10,2009,1,1,1,1,1,
2009,"4103002905",4,0,40,6,2118.91845703125,4046.5732421875,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",18,,33,23,4,2010,1,1,1,1,2,
2009,"4103002906",4,0,40,6,2118.91845703125,2279.7841796875,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",31,,33,16,10,2009,1,1,1,1,1,
2009,"4103002907",4,0,40,6,2118.91845703125,1261.19006347656,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",31,,33,16,10,2009,1,1,1,1,1,
2009,"4103002908",4,0,40,6,2118.91845703125,1139.89208984375,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",31,,33,16,10,2009,1,1,1,1,1,
2009,"4103002909",4,0,40,6,2118.91845703125,1017.48889160156,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",18,,33,17,10,2009,1,1,1,1,1,
2009,"4103002910",4,0,40,6,2118.91845703125,1094.70190429688,410,410,4,"KASHARI",5,"KASHARE",4,"NYABISIRIRA","4100029",31,,33,23,4,2010,1,1,1,1,2,
2009,"4103003802",4,0,40,6,2514.96508789063,1127.29028320313,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",31,,33,27,3,2010,1,1,1,1,2,
2009,"4103003803",4,0,40,6,2514.96508789063,1029.19653320313,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",31,,33,27,3,2010,1,2,1,1,2,
2009,"4103003805",4,0,40,6,2514.96508789063,1127.29028320313,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",18,,33,27,3,2010,1,1,1,1,2,
2009,"4103003807",4,0,40,6,2514.96508789063,1169.38098144531,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",18,,33,27,3,2010,1,2,1,1,2,
2009,"4103003808",4,0,40,6,2514.96508789063,6623.90087890625,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",18,,33,8,9,2009,1,1,1,1,1,
2009,"4103003809",4,0,40,6,2514.96508789063,2920.06982421875,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",31,,33,8,9,2009,1,1,1,1,1,
2009,"4103003811",4,0,40,6,2514.96508789063,2058.39306640625,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",31,,33,8,9,2009,1,1,1,1,1,
2009,"4103003812",4,0,40,6,2514.96508789063,2435.30810546875,410,410,8,"RWAMPARA",4,"NDAIJA",8,"NYAKAIKARA","4100038",31,,33,9,9,2009,1,1,1,1,1,
2009,"4111000202",4,1,41,2,551.090087890625,352.220977783203,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",31,33,33,27,1,2010,2,2,1,1,1,
2009,"4111000204",4,1,41,2,551.090087890625,1031.69274902344,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",21,33,33,27,1,2010,2,2,1,1,1,
2009,"4111000205",4,1,41,2,551.090087890625,515.846374511719,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",18,33,33,27,1,2010,2,2,1,1,1,
2009,"4111000207",4,1,41,2,551.090087890625,430.260406494141,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",21,33,33,27,1,2010,2,2,1,1,1,
2009,"4111000209",4,1,41,2,551.090087890625,544.477966308594,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",31,31,33,28,1,2010,1,1,1,1,1,
2009,"4111000210",4,1,41,2,551.090087890625,352.220977783203,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",31,31,33,10,7,2010,1,1,1,1,2,
2009,"4111000211",4,1,41,2,551.090087890625,352.220977783203,411,411,2,"RUHAAMA",3,"NTUNGAMO T. COUNCIL",5,"MUKO","4110002",18,18,33,11,7,2010,1,1,1,1,2,
2009,"4113000401",4,0,40,6,2867.72680664063,1142.58666992188,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",21,,33,12,12,2009,1,2,1,1,1,
2009,"4113000402",4,0,40,6,2867.72680664063,2370.4970703125,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",31,18,33,12,12,2009,1,1,1,1,1,
2009,"4113000403",4,0,40,6,2867.72680664063,1043.16186523438,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",18,31,33,12,12,2009,1,1,1,1,1,
2009,"4113000404",4,0,40,6,2867.72680664063,1043.16186523438,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",21,31,33,12,12,2009,1,1,1,1,1,
2009,"4113000405",4,0,40,6,2867.72680664063,3427.759765625,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",31,18,33,12,12,2009,1,1,1,1,1,
2009,"4113000407",4,0,40,6,2867.72680664063,1043.16186523438,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",18,31,33,15,6,2010,1,1,1,1,2,
2009,"4113000408",4,0,40,6,2867.72680664063,1043.16186523438,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",31,18,33,15,6,2010,1,1,1,1,2,
2009,"4113000410",4,0,40,6,2867.72680664063,1043.16186523438,411,411,1,"KAJARA",3,"KIBATSI",1,"IBAARE","4110004",18,31,33,15,6,2010,1,1,1,1,2,
2009,"4113000601",4,0,40,6,2434.4150390625,7776.41357421875,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",31,,33,23,10,2009,1,2,1,1,1,
2009,"4113000602",4,0,40,6,2434.4150390625,2182.37036132813,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",31,,33,21,4,2010,1,1,1,1,2,
2009,"4113000603",4,0,40,6,2434.4150390625,1052.08911132813,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",18,,33,24,10,2009,1,1,1,1,1,
2009,"4113000604",4,0,40,6,2434.4150390625,1091.18518066406,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",18,,33,23,10,2009,1,2,1,1,1,
2009,"4113000606",4,0,40,6,2434.4150390625,1178.65478515625,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",31,,33,21,4,2010,1,2,1,1,2,
2009,"4113000607",4,0,40,6,2434.4150390625,1992.46630859375,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",31,,33,23,10,2009,1,1,1,1,1,
2009,"4113000608",4,0,40,6,2434.4150390625,1091.18518066406,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",31,,33,24,10,2009,1,1,1,1,1,
2009,"4113000609",4,0,40,6,2434.4150390625,1992.46630859375,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",18,,33,21,4,2010,1,1,1,1,2,
2009,"4113000610",4,0,40,6,2434.4150390625,1131.927734375,411,411,2,"RUHAAMA",4,"NYAKYERA",7,"KATARAAKA","4110006",18,,33,21,4,2010,1,1,1,1,2,
2009,"4113000702",4,0,40,6,3042.1533203125,1106.61096191406,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",31,31,33,28,1,2010,1,1,1,1,1,
2009,"4113000703",4,0,40,6,3042.1533203125,2337.31103515625,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",31,31,33,28,1,2010,1,2,1,1,1,
2009,"4113000705",4,0,40,6,3042.1533203125,1309.24389648438,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",18,31,33,28,1,2010,1,1,1,1,1,
2009,"4113000706",4,0,40,6,3042.1533203125,6623.90087890625,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",21,18,33,28,1,2010,1,1,1,1,1,
2009,"4113000707",4,0,40,6,3042.1533203125,2514.67993164063,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",21,18,33,28,1,2010,1,2,1,1,1,
2009,"4113000709",4,0,40,6,3042.1533203125,1106.61096191406,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",18,18,33,12,7,2010,1,1,1,1,2,
2009,"4113000710",4,0,40,6,3042.1533203125,2514.67993164063,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",31,31,33,12,7,2010,1,1,1,1,2,
2009,"4113000711",4,0,40,6,3042.1533203125,1106.61096191406,411,411,2,"RUHAAMA",6,"RUKONI",3,"NSHENYI","4110007",18,18,33,12,7,2010,1,1,1,1,2,
2009,"4113000901",4,0,40,6,2107.77661132813,1012.13861083984,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",18,33,33,22,11,2009,1,1,1,1,1,
2009,"4113000903",4,0,40,6,2107.77661132813,1049.75012207031,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",21,31,33,23,11,2009,1,1,1,1,1,
2009,"4113000904",4,0,40,6,2107.77661132813,4754.34765625,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",31,31,33,22,11,2009,2,2,1,1,1,
2009,"4113000905",4,0,40,6,2107.77661132813,1916.80725097656,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",31,31,33,22,11,2009,1,1,1,1,1,
2009,"4113000906",4,0,40,6,2107.77661132813,1012.13861083984,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",21,18,33,22,11,2009,1,1,1,1,1,
2009,"4113000907",4,0,40,6,2107.77661132813,1088.94555664063,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",18,31,33,11,5,2010,1,1,1,1,2,
2009,"4113000908",4,0,40,6,2107.77661132813,1916.80725097656,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",31,18,33,11,5,2010,1,1,1,1,2,
2009,"4113000909",4,0,40,6,2107.77661132813,958.403625488281,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",18,18,33,11,5,2010,1,1,1,1,2,
2009,"4113000910",4,0,40,6,2107.77661132813,1049.75012207031,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",31,31,33,11,5,2010,1,1,1,1,2,
2009,"4113000911",4,0,40,6,2107.77661132813,958.403625488281,411,411,3,"RUSHENYI",3,"RUBAARE",3,"NYANGA","4110009",21,31,33,11,5,2010,1,1,1,1,2,
2009,"4123000301",4,0,40,6,2075.40185546875,943.682861328125,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",31,31,33,15,2,2010,1,1,1,1,1,
2009,"4123000303",4,0,40,6,2075.40185546875,2067.25244140625,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",31,31,33,17,2,2010,1,1,1,1,1,
2009,"4123000304",4,0,40,6,2075.40185546875,996.592529296875,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",18,18,33,15,2,2010,1,1,1,1,1,
2009,"4123000305",4,0,40,6,2075.40185546875,943.682861328125,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",18,18,33,15,2,2010,1,1,1,1,1,
2009,"4123000306",4,0,40,6,2075.40185546875,2067.25244140625,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",18,18,33,9,8,2010,1,1,1,1,2,
2009,"4123000307",4,0,40,6,2075.40185546875,1887.36572265625,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",31,31,33,9,8,2010,1,1,1,1,2,
2009,"4123000308",4,0,40,6,2075.40185546875,996.592529296875,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",18,18,33,9,8,2010,1,1,1,1,2,
2009,"4123000309",4,0,40,6,2075.40185546875,2067.25244140625,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",31,31,33,9,8,2010,1,1,1,1,2,
2009,"4123000310",4,0,40,6,2075.40185546875,996.592529296875,412,412,1,"RUBABO",3,"NYAKISHENYI",7,"NGOMA","4120003",31,31,33,9,8,2010,1,1,1,1,2,
2009,"4123000502",4,0,40,6,1837.79736328125,794.246887207031,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",21,31,33,25,1,2010,1,2,1,1,1,
2009,"4123000503",4,0,40,6,1837.79736328125,1709.03796386719,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",31,31,33,25,1,2010,1,2,1,1,1,
2009,"4123000504",4,0,40,6,1837.79736328125,752.079895019531,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",18,31,33,25,1,2010,1,1,1,1,1,
2009,"4123000505",4,0,40,6,1837.79736328125,1779.58850097656,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",21,31,33,25,1,2010,1,1,1,1,1,
2009,"4123000507",4,0,40,6,1837.79736328125,1504.15979003906,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",31,31,33,26,1,2010,1,1,1,1,1,
2009,"4123000508",4,0,40,6,1837.79736328125,1647.52282714844,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",31,31,33,13,6,2010,1,1,1,1,2,
2009,"4123000509",4,0,40,6,1837.79736328125,3020.45874023438,412,412,2,"RUJUMBURA",3,"BWAMBARA",4,"KIKONGI","4120005",,18,33,13,6,2010,1,1,1,1,2,
2009,"4133000201",4,0,40,6,2107.77661132813,1049.75012207031,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",5,,11,12,9,2009,1,1,1,1,1,
2009,"4133000202",4,0,40,6,2107.77661132813,2024.27722167969,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",11,,11,12,9,2009,1,1,1,1,1,
2009,"4133000203",4,0,40,6,2107.77661132813,2267.79638671875,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",1,,11,26,3,2010,1,2,2,1,2,
2009,"4133000204",4,0,40,6,2107.77661132813,2024.27722167969,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",5,,11,13,9,2009,1,1,1,1,1,
2009,"4133000205",4,0,40,6,2107.77661132813,1012.13861083984,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",5,,11,26,3,2010,1,1,1,1,2,
2009,"4133000206",4,0,40,6,2107.77661132813,1133.89819335938,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",5,,11,25,3,2010,1,1,1,1,2,
2009,"4133000207",4,0,40,6,2107.77661132813,1012.13861083984,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",1,,11,12,9,2009,1,1,1,1,1,
2009,"4133000208",4,0,40,6,2107.77661132813,958.403625488281,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",34,,11,25,3,2010,1,1,1,1,2,
2009,"4133000209",4,0,40,6,2107.77661132813,2267.79638671875,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",1,,11,13,9,2009,1,1,1,1,1,
2009,"4133000210",4,0,40,6,2107.77661132813,3514.14672851563,413,413,1,"KIBALE",2,"KAHUNGE",2,"BUSIRIBA","4130002",34,,11,26,3,2010,1,1,1,1,2,
2009,"4133000301",4,0,40,6,2556.3935546875,1046.150390625,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",1,1,11,13,7,2010,1,1,1,1,2,
2009,"4133000302",4,0,40,6,2556.3935546875,2377.2880859375,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",34,34,11,27,1,2010,1,1,1,1,1,
2009,"4133000303",4,0,40,6,2556.3935546875,2291.71997070313,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",34,34,11,27,1,2010,1,1,1,1,1,
2009,"4133000304",4,0,40,6,2556.3935546875,1104.80505371094,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",1,1,11,27,1,2010,1,1,1,1,1,
2009,"4133000305",4,0,40,6,2556.3935546875,2291.71997070313,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",34,34,11,28,1,2010,1,2,1,1,1,
2009,"4133000306",4,0,40,6,2556.3935546875,2377.2880859375,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",5,5,11,27,1,2010,1,2,1,1,1,
2009,"4133000307",4,0,40,6,2556.3935546875,1484.08581542969,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",1,1,11,28,1,2010,1,1,1,1,1,
2009,"4133000309",4,0,40,6,2556.3935546875,2209.61010742188,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",5,5,11,28,1,2010,1,1,1,1,1,
2009,"4133000310",4,0,40,6,2556.3935546875,5731.16552734375,413,413,1,"KIBALE",3,"KAMWENGE",3,"KABAMBIRO","4130003",5,5,11,13,7,2010,1,1,1,1,2,
2009,"4133000503",4,0,40,6,1593.70434570313,1428.70190429688,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",5,,11,25,10,2009,1,1,1,1,1,
2009,"4133000504",4,0,40,6,1593.70434570313,1377.51293945313,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",1,,11,25,10,2009,1,2,1,1,1,
2009,"4133000505",4,0,40,6,1593.70434570313,1428.70190429688,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",34,,11,26,4,2010,1,1,1,1,2,
2009,"4133000506",4,0,40,6,1593.70434570313,1543.22680664063,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",34,,11,25,10,2009,1,2,1,1,1,
2009,"4133000507",4,0,40,6,1593.70434570313,1377.51293945313,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",34,,11,24,10,2009,1,1,1,1,1,
2009,"4133000508",4,0,40,6,1593.70434570313,1377.51293945313,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",1,,11,24,10,2009,1,2,1,1,1,
2009,"4133000511",4,0,40,6,1593.70434570313,1304.38000488281,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",11,,11,25,10,2009,,,2,1,1,
2009,"4133000512",4,0,40,6,1593.70434570313,1377.51293945313,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",5,,11,24,10,2009,1,1,1,1,1,
2009,"4133000513",4,0,40,6,1593.70434570313,714.350952148438,413,413,2,"KITAGWENDA",2,"MAHYORO",2,"KITONZI","4130005",1,,11,25,4,2010,1,1,1,1,2,
2009,"4141000102",4,1,41,2,1322.8955078125,1084.59301757813,414,414,1,"KINKIIZI",9,"KANUNGU 'T. COUNCIL",3,"SOUTHERN WARD","4140001",21,18,33,18,11,2009,1,1,1,1,1,
2009,"4141000103",4,1,41,2,1322.8955078125,562.448486328125,414,414,1,"KINKIIZI",9,"KANUNGU 'T. COUNCIL",3,"SOUTHERN WARD","4140001",18,18,33,18,11,2009,1,1,1,1,1,
2009,"4141000104",4,1,41,2,1322.8955078125,583.449096679688,414,414,1,"KINKIIZI",9,"KANUNGU 'T. COUNCIL",3,"SOUTHERN WARD","4140001",31,31,33,18,11,2009,1,1,1,1,1,
2009,"4141000105",4,1,41,2,1322.8955078125,1215.06872558594,414,414,1,"KINKIIZI",9,"KANUNGU 'T. COUNCIL",3,"SOUTHERN WARD","4140001",21,31,33,19,11,2009,1,1,1,1,1,
