id_hh,wgt09,comm,urban,regurb
1133001610,1126.11499023438,1130016,0,10
1133001901,2915.11108398438,1130019,0,10
1133001903,1399.77185058594,1130019,0,10
1133001904,1399.77185058594,1130019,0,10
1133001905,3055.708984375,1130019,0,10
1133001906,5953.33544921875,1130019,0,10
1133001909,1612.65661621094,1130019,0,10
1133001912,2698.77685546875,1130019,0,10
1133002101,1328.9130859375,1130021,0,10
1133002102,663.523559570313,1130021,0,10
1133002103,608.754028320313,1130021,0,10
1133002104,866.851440429688,1130021,0,10
1133002106,866.851440429688,1130021,0,10
1133002107,565.816528320313,1130021,0,10
1133002108,663.523559570313,1130021,0,10
1133002110,633.883850097656,1130021,0,10
1133002302,5043.26220703125,1130023,0,10
1133002303,1259.04516601563,1130023,0,10
1133002304,5043.26220703125,1130023,0,10
1133002305,1259.04516601563,1130023,0,10
1133002306,5043.26220703125,1130023,0,10
1133002308,1644.86267089844,1130023,0,10
1133002311,1330.79602050781,1130023,0,10
1133002501,5953.33544921875,1130025,0,10
1133002502,5441.5498046875,1130025,0,10
1133002503,4384.34033203125,1130025,0,10
1133002504,1773.60180664063,1130025,0,10
1133002505,2192.17016601563,1130025,0,10
1133002506,4384.34033203125,1130025,0,10
1133002508,5953.33544921875,1130025,0,10
1133002509,1922.11169433594,1130025,0,10
1143000303,1017.56072998047,1100003,0,10
1143000305,2999.88256835938,1100003,0,10
1143000307,1735.44006347656,1100003,0,10
1143000308,821.652282714844,1100003,0,10
