id_hh,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5
4133000201,413300020103,0,4,12,3,5,2,0
4133000201,413300020104,0,3,9,NA,5,2,0
4133000201,413300020105,0,4,16,3,5,2,0
4133000202,413300020201,1,1,33,1,6,4,2
4133000202,413300020202,0,2,26,1,6,4,2
4133000202,413300020203,1,3,8,NA,6,4,2
4133000202,413300020204,1,3,5,NA,6,4,2
4133000202,413300020205,1,3,2,NA,6,4,2
4133000202,413300020206,1,3,2,NA,6,4,2
4133000203,413300020301,1,1,26,1,5,3,1
4133000203,413300020302,0,2,24,1,5,3,1
4133000203,413300020303,0,3,7,NA,5,3,1
4133000203,413300020304,0,3,5,NA,5,3,1
4133000203,413300020305,0,3,0,NA,5,3,1
4133000204,413300020401,1,1,40,1,6,4,2
4133000204,413300020402,0,2,41,1,6,4,2
4133000204,413300020403,0,3,13,3,6,4,2
4133000204,413300020404,1,3,6,NA,6,4,2
4133000204,413300020405,0,3,2,NA,6,4,2
4133000204,413300020406,1,3,0,NA,6,4,2
4133000205,413300020501,1,1,35,1,11,7,2
4133000205,413300020502,0,2,33,1,11,7,2
4133000205,413300020503,1,3,17,3,11,7,2
4133000205,413300020504,1,3,16,3,11,7,2
4133000205,413300020505,1,3,14,3,11,7,2
4133000205,413300020506,0,3,11,3,11,7,2
4133000205,413300020507,1,3,9,NA,11,7,2
4133000205,413300020508,1,3,7,NA,11,7,2
4133000205,413300020509,0,3,0,NA,11,7,2
4133000205,413300020510,1,3,5,NA,11,7,2
4133000205,413300020511,0,3,3,NA,11,7,2
4133000206,413300020601,0,1,51,2,5,2,1
4133000206,413300020602,0,3,20,2,5,2,1
4133000206,413300020603,0,3,15,3,5,2,1
4133000206,413300020604,0,3,9,NA,5,2,1
4133000206,413300020605,0,4,4,NA,5,2,1
4133000207,413300020701,0,1,61,1,9,1,0
4133000207,413300020702,1,2,NA,NA,9,1,0
4133000207,413300020703,0,3,NA,NA,9,1,0
4133000207,413300020704,1,4,NA,NA,9,1,0
4133000207,413300020705,0,4,NA,NA,9,1,0
4133000207,413300020706,0,4,NA,NA,9,1,0
4133000207,413300020707,0,3,19,3,9,1,0
4133000207,413300020708,1,3,21,3,9,1,0
4133000207,413300020709,1,3,13,3,9,1,0
4133000208,413300020801,1,1,46,1,7,5,2
4133000208,413300020802,0,2,36,1,7,5,2
4133000208,413300020803,1,3,14,3,7,5,2
4133000208,413300020804,1,3,10,3,7,5,2
4133000208,413300020805,1,3,9,NA,7,5,2
4133000208,413300020806,0,3,4,NA,7,5,2
4133000208,413300020807,0,3,0,NA,7,5,2
4133000209,413300020901,1,1,58,1,4,1,0
4133000209,413300020902,0,2,56,1,4,1,0
4133000209,413300020903,0,5,17,3,4,1,0
4133000209,413300020904,1,4,6,NA,4,1,0
4133000210,413300021001,1,1,63,1,21,12,3
4133000210,413300021002,0,2,65,1,21,12,3
4133000210,413300021003,0,2,55,1,21,12,3
4133000210,413300021004,0,2,46,1,21,12,3
4133000210,413300021005,1,3,16,3,21,12,3
4133000210,413300021006,0,3,13,3,21,12,3
4133000210,413300021007,0,3,10,3,21,12,3
413300021007,4133000210070,0,2,18,1,2,0,0
413300021007,41330002100701,1,1,19,1,2,0,0
4133000210,413300021008,0,3,4,NA,21,12,3
4133000210,413300021009,0,4,12,3,21,12,3
413300021009,4133000210090,0,2,17,1,3,1,1
413300021009,41330002100901,1,1,21,1,3,1,1
413300021009,41330002100903,1,3,1,NA,3,1,1
4133000210,413300021010,0,4,12,3,21,12,3
4133000210,413300021011,1,4,3,NA,21,12,3
4133000210,413300021012,0,3,37,2,21,12,3
4133000210,413300021013,1,4,15,3,21,12,3
4133000210,413300021014,1,4,12,3,21,12,3
4133000210,413300021015,1,4,10,3,21,12,3
4133000210,413300021016,1,4,8,NA,21,12,3
4133000210,413300021017,1,4,4,NA,21,12,3
4133000210,413300021018,0,4,5,NA,21,12,3
4133000210,413300021019,0,4,14,3,21,12,3
4133000210,413300021020,0,3,NA,NA,21,12,3
4133000210,413300021021,0,3,NA,NA,21,12,3
4133000301,413300030101,1,1,37,1,8,5,2
4133000301,413300030102,0,2,28,1,8,5,2
4133000301,413300030103,1,3,12,3,8,5,2
4133000301,413300030104,0,3,10,3,8,5,2
4133000301,413300030105,0,3,6,NA,8,5,2
4133000301,413300030106,0,3,4,NA,8,5,2
4133000301,413300030107,0,3,2,NA,8,5,2
4133000301,413300030108,0,5,NA,NA,8,5,2
4133000302,413300030201,0,1,54,2,4,2,0
4133000302,413300030202,1,3,18,3,4,2,0
4133000302,413300030203,0,3,13,3,4,2,0
4133000302,413300030204,1,3,12,3,4,2,0
4133000303,413300030301,1,1,29,1,4,2,1
4133000303,413300030302,0,2,25,1,4,2,1
4133000303,413300030303,1,3,5,NA,4,2,1
4133000303,413300030304,0,3,0,NA,4,2,1
4133000304,413300030401,1,1,65,1,5,0,0
4133000304,413300030402,0,2,48,1,5,0,0
4133000304,413300030403,0,3,19,3,5,0,0
4133000304,413300030404,1,3,15,3,5,0,0
4133000304,413300030405,0,3,17,3,5,0,0
4133000305,413300030501,1,1,33,1,5,3,1
4133000305,413300030502,0,2,27,1,5,3,1
4133000305,413300030503,0,3,10,3,5,3,1
4133000305,413300030504,0,3,6,NA,5,3,1
4133000305,413300030505,1,3,1,NA,5,3,1
4133000306,413300030601,0,1,70,2,2,0,0
4133000306,413300030602,1,3,20,3,2,0,0
4133000307,413300030701,0,1,32,1,5,3,1
4133000307,413300030702,1,2,38,1,5,3,1
4133000307,413300030703,0,3,8,NA,5,3,1
4133000307,413300030704,1,3,5,NA,5,3,1
4133000307,413300030705,0,3,1,NA,5,3,1
4133000309,413300030901,1,1,54,1,7,3,2
4133000309,413300030902,0,2,45,1,7,3,2
4133000309,413300030903,0,3,19,3,7,3,2
4133000309,413300030904,1,3,16,3,7,3,2
4133000309,413300030905,1,3,14,3,7,3,2
4133000309,413300030906,1,3,3,NA,7,3,2
4133000309,413300030907,1,3,0,NA,7,3,2
4133000310,413300031001,1,1,40,1,7,4,1
4133000310,413300031002,0,2,40,1,7,4,1
4133000310,413300031003,1,3,18,3,7,4,1
413300031003,4133000310030,0,2,21,1,4,2,2
413300031003,41330003100301,1,1,24,1,4,2,2
413300031003,41330003100303,1,3,1,NA,4,2,2
413300031003,41330003100304,0,3,0,NA,4,2,2
4133000310,413300031004,0,3,14,3,7,4,1
4133000310,413300031005,0,3,11,3,7,4,1
4133000310,413300031006,1,3,7,NA,7,4,1
4133000310,413300031007,1,3,1,NA,7,4,1
4133000503,413300050301,1,1,44,1,4,2,2
4133000503,413300050302,0,2,26,1,4,2,2
4133000503,413300050303,0,3,2,NA,4,2,2
4133000503,413300050304,0,3,0,NA,4,2,2
4133000504,413300050401,1,1,32,1,6,4,2
4133000504,413300050402,0,2,31,1,6,4,2
4133000504,413300050403,1,3,14,3,6,4,2
4133000504,413300050404,1,3,12,3,6,4,2
4133000504,413300050405,0,3,3,NA,6,4,2
4133000504,413300050406,1,3,2,NA,6,4,2
4133000505,413300050501,1,1,33,1,8,6,3
4133000505,413300050502,0,2,30,1,8,6,3
4133000505,413300050503,0,3,12,3,8,6,3
4133000505,413300050504,0,3,9,NA,8,6,3
4133000505,413300050505,0,3,7,NA,8,6,3
4133000505,413300050506,0,3,4,NA,8,6,3
4133000505,413300050507,0,3,3,NA,8,6,3
4133000505,413300050508,1,3,0,NA,8,6,3
4133000506,413300050601,1,1,38,1,5,2,1
4133000506,413300050602,0,2,25,1,5,2,1
4133000506,413300050603,0,3,9,NA,5,2,1
4133000506,413300050604,1,3,NA,NA,5,2,1
4133000506,413300050605,0,3,1,NA,5,2,1
4133000507,413300050701,1,1,27,1,6,4,2
4133000507,413300050702,0,2,26,1,6,4,2
4133000507,413300050703,0,3,7,NA,6,4,2
4133000507,413300050704,0,3,5,NA,6,4,2
4133000507,413300050705,0,3,2,NA,6,4,2
4133000507,413300050706,1,3,0,NA,6,4,2
4133000508,413300050801,1,1,38,1,5,3,1
4133000508,413300050802,0,2,33,1,5,3,1
4133000508,413300050803,0,3,13,3,5,3,1
4133000508,413300050804,0,3,7,NA,5,3,1
4133000508,413300050805,1,3,3,NA,5,3,1
4133000511,413300051101,1,1,51,1,4,2,2
4133000511,413300051102,0,2,32,1,4,2,2
4133000511,413300051103,0,3,3,NA,4,2,2
4133000511,413300051104,0,3,2,NA,4,2,2
4133000512,413300051201,1,1,49,1,7,4,1
4133000512,413300051202,0,2,42,1,7,4,1
4133000512,413300051203,1,3,17,3,7,4,1
4133000512,413300051204,0,3,14,3,7,4,1
4133000512,413300051205,1,3,10,3,7,4,1
4133000512,413300051206,0,3,5,NA,7,4,1
4133000512,413300051207,0,3,2,NA,7,4,1
4133000513,413300051301,1,1,38,1,13,10,3
4133000513,413300051302,0,2,35,1,13,10,3
4133000513,413300051303,1,3,15,3,13,10,3
4133000513,413300051304,1,3,12,3,13,10,3
4133000513,413300051305,1,3,10,3,13,10,3
4133000513,413300051306,0,3,11,3,13,10,3
4133000513,413300051307,1,3,8,NA,13,10,3
4133000513,413300051308,0,3,10,3,13,10,3
4133000513,413300051309,0,3,6,NA,13,10,3
4133000513,413300051310,0,3,3,NA,13,10,3
4133000513,413300051311,1,3,1,NA,13,10,3
4133000513,413300051312,1,3,3,NA,13,10,3
4133000513,413300051313,0,3,6,NA,13,10,3
4141000102,414100010201,1,1,47,1,5,2,0
4141000102,414100010202,0,2,34,1,5,2,0
4141000102,414100010203,0,3,15,3,5,2,0
4141000102,414100010204,0,3,14,3,5,2,0
4141000102,414100010205,1,3,11,3,5,2,0
4141000103,414100010301,1,1,43,1,10,7,3
4141000103,414100010302,0,2,31,1,10,7,3
4141000103,414100010303,1,3,10,3,10,7,3
4141000103,414100010304,0,3,9,NA,10,7,3
4141000103,414100010305,0,3,6,NA,10,7,3
4141000103,414100010306,1,3,4,NA,10,7,3
4141000103,414100010307,0,3,2,NA,10,7,3
4141000103,414100010308,1,3,0,NA,10,7,3
4141000103,414100010309,1,3,NA,NA,10,7,3
4141000103,414100010310,1,3,11,3,10,7,3
4141000104,414100010401,1,1,38,1,8,2,1
4141000104,414100010402,0,2,36,1,8,2,1
4141000104,414100010403,0,3,18,3,8,2,1
4141000104,414100010404,1,3,17,3,8,2,1
4141000104,414100010405,1,3,16,3,8,2,1
4141000104,414100010406,0,3,12,3,8,2,1
4141000104,414100010407,1,4,2,NA,8,2,1
4141000104,414100010408,0,5,20,3,8,2,1
4141000105,414100010501,0,1,55,2,3,1,0
4141000105,414100010502,1,3,15,3,3,1,0
4141000105,414100010503,0,3,12,3,3,1,0
4141000108,414100010801,1,1,26,1,4,2,1
4141000108,414100010802,0,2,27,1,4,2,1
4141000108,414100010803,1,3,5,NA,4,2,1
4141000108,414100010804,0,3,2,NA,4,2,1
4141000109,414100010901,1,1,69,1,5,1,0
4141000109,414100010902,0,2,62,1,5,1,0
4141000109,414100010903,1,3,25,3,5,1,0
4141000109,414100010904,0,5,20,3,5,1,0
4141000109,414100010905,0,5,14,3,5,1,0
4141000110,414100011001,1,1,73,2,17,4,0
4141000110,414100011002,1,4,20,3,17,4,0
4141000110,414100011003,0,4,15,3,17,4,0
4141000110,414100011004,0,4,13,3,17,4,0
4141000110,414100011005,1,4,13,3,17,4,0
4141000110,414100011006,1,4,16,3,17,4,0
4141000110,414100011007,1,4,11,3,17,4,0
4141000110,414100011008,1,4,14,3,17,4,0
4141000110,414100011009,0,4,19,3,17,4,0
4141000110,414100011010,0,5,17,3,17,4,0
4141000110,414100011011,0,5,17,3,17,4,0
4141000110,414100011012,1,5,19,3,17,4,0
4141000110,414100011013,1,5,19,3,17,4,0
4141000110,414100011014,1,5,41,2,17,4,0
4141000110,414100011015,0,5,46,2,17,4,0
4141000110,414100011016,1,5,19,3,17,4,0
4141000110,414100011017,1,5,19,3,17,4,0
4141000111,414100011101,1,1,40,1,7,1,0
4141000111,414100011102,0,2,38,1,7,1,0
4141000111,414100011103,0,3,15,3,7,1,0
4141000111,414100011104,1,3,11,3,7,1,0
4141000111,414100011105,0,3,16,3,7,1,0
4141000111,414100011106,0,3,21,3,7,1,0
4141000111,414100011107,1,5,25,1,7,1,0
4143000302,414300030201,1,1,41,1,9,2,0
4143000302,414300030202,0,3,39,1,9,2,0
4143000302,414300030203,0,5,NA,NA,9,2,0
4143000302,414300030204,1,3,17,3,9,2,0
4143000302,414300030205,1,3,15,3,9,2,0
4143000302,414300030206,1,3,11,3,9,2,0
4143000302,414300030207,0,3,8,NA,9,2,0
4143000302,414300030208,0,3,NA,NA,9,2,0
4143000302,414300030209,0,3,NA,NA,9,2,0
4143000304,414300030401,1,1,31,1,6,4,2
4143000304,414300030402,0,2,29,1,6,4,2
4143000304,414300030403,1,3,9,NA,6,4,2
4143000304,414300030404,1,3,6,NA,6,4,2
4143000304,414300030405,0,3,3,NA,6,4,2
4143000304,414300030406,0,3,1,NA,6,4,2
4143000305,414300030501,1,1,50,1,5,1,0
4143000305,414300030502,0,2,48,1,5,1,0
4143000305,414300030503,0,3,29,2,5,1,0
4143000305,414300030504,1,5,10,3,5,1,0
4143000305,414300030505,0,5,NA,NA,5,1,0
4143000306,414300030601,1,1,52,1,5,2,1
4143000306,414300030602,0,2,30,1,5,2,1
4143000306,414300030603,1,3,6,NA,5,2,1
4143000306,414300030604,1,3,2,NA,5,2,1
4143000306,414300030605,0,3,NA,NA,5,2,1
4143000307,414300030701,1,1,73,1,5,0,0
4143000307,414300030702,0,2,49,1,5,0,0
4143000307,414300030703,1,3,22,3,5,0,0
4143000307,414300030704,0,3,18,3,5,0,0
4143000307,414300030705,1,3,18,3,5,0,0
4143000308,414300030801,1,1,47,1,8,4,2
4143000308,414300030802,0,2,41,1,8,4,2
4143000308,414300030803,1,3,NA,NA,8,4,2
4143000308,414300030804,1,3,17,3,8,4,2
4143000308,414300030805,1,3,14,3,8,4,2
4143000308,414300030806,0,3,9,NA,8,4,2
4143000308,414300030807,0,3,0,NA,8,4,2
4143000308,414300030808,0,3,0,NA,8,4,2
4143000309,414300030901,1,1,42,1,9,4,2
4143000309,414300030902,0,2,42,1,9,4,2
4143000309,414300030903,1,3,17,3,9,4,2
4143000309,414300030904,0,3,15,3,9,4,2
4143000309,414300030905,0,3,12,3,9,4,2
4143000309,414300030906,0,3,9,NA,9,4,2
4143000309,414300030907,1,3,3,NA,9,4,2
4143000309,414300030908,0,3,1,NA,9,4,2
4143000309,414300030909,0,3,NA,NA,9,4,2
4143000310,414300031001,1,1,84,1,8,4,1
4143000310,414300031002,0,2,42,1,8,4,1
4143000310,414300031003,1,3,20,3,8,4,1
4143000310,414300031004,1,3,16,3,8,4,1
4143000310,414300031005,1,3,13,3,8,4,1
4143000310,414300031006,1,3,10,3,8,4,1
4143000310,414300031007,0,3,7,NA,8,4,1
4143000310,414300031008,1,3,3,NA,8,4,1
4143000313,414300031301,1,1,36,1,5,3,2
4143000313,414300031302,0,2,27,1,5,3,2
4143000313,414300031303,0,5,8,NA,5,3,2
4143000313,414300031304,1,3,2,NA,5,3,2
4143000313,414300031305,1,3,0,NA,5,3,2
4143000501,414300050101,1,1,63,1,5,2,0
4143000501,414300050102,0,2,38,1,5,2,0
4143000501,414300050103,1,3,15,3,5,2,0
4143000501,414300050104,1,3,9,NA,5,2,0
4143000501,414300050105,1,3,12,3,5,2,0
4143000502,414300050201,1,1,29,1,6,3,2
4143000502,414300050202,0,2,26,1,6,3,2
4143000502,414300050203,0,5,89,2,6,3,2
4143000502,414300050204,1,3,5,NA,6,3,2
4143000502,414300050205,0,3,3,NA,6,3,2
4143000502,414300050206,1,3,0,NA,6,3,2
4143000503,414300050301,0,1,51,2,5,1,0
4143000503,414300050302,1,3,19,3,5,1,0
4143000503,414300050303,0,3,16,3,5,1,0
4143000503,414300050304,0,5,5,NA,5,1,0
4143000503,414300050305,1,3,NA,NA,5,1,0
4143000504,414300050401,1,1,52,1,2,0,0
4143000504,414300050402,1,5,19,3,2,0,0
4143000506,414300050601,1,1,33,1,5,3,0
4143000506,414300050602,0,2,29,1,5,3,0
4143000506,414300050603,1,3,8,NA,5,3,0
4143000506,414300050604,1,3,7,NA,5,3,0
4143000506,414300050605,0,3,6,NA,5,3,0
414300050605,4143000506050,0,3,17,3,6,2,0
414300050605,41430005060501,1,1,54,1,6,2,0
414300050605,41430005060502,0,2,51,1,6,2,0
414300050605,41430005060503,1,3,20,3,6,2,0
414300050605,41430005060504,1,3,12,3,6,2,0
414300050605,41430005060506,1,3,7,NA,6,2,0
4143000507,414300050701,1,1,34,1,6,4,2
4143000507,414300050702,0,2,25,1,6,4,2
4143000507,414300050703,0,3,6,NA,6,4,2
4143000507,414300050704,0,3,5,NA,6,4,2
4143000507,414300050705,0,3,2,NA,6,4,2
4143000507,414300050706,0,3,1,NA,6,4,2
4143000508,414300050801,1,1,36,1,7,5,1
4143000508,414300050802,0,2,31,1,7,5,1
4143000508,414300050803,1,3,14,3,7,5,1
4143000508,414300050804,0,3,13,3,7,5,1
4143000508,414300050805,1,3,10,3,7,5,1
4143000508,414300050806,0,3,9,NA,7,5,1
4143000508,414300050807,0,3,0,NA,7,5,1
4143000509,414300050901,1,1,42,1,6,3,1
4143000509,414300050902,0,2,28,1,6,3,1
4143000509,414300050903,1,3,9,NA,6,3,1
4143000509,414300050904,0,3,5,NA,6,3,1
4143000509,414300050905,0,3,0,NA,6,3,1
4143000509,414300050906,1,5,60,3,6,3,1
4143000510,414300051001,1,1,68,1,6,1,0
4143000510,414300051002,0,2,54,1,6,1,0
4143000510,414300051003,0,3,29,3,6,1,0
4143000510,414300051004,1,3,27,3,6,1,0
4143000510,414300051005,0,3,20,3,6,1,0
4143000510,414300051006,1,4,8,NA,6,1,0
4151000207,415100020701,0,1,43,2,3,0,0
4151000207,415100020702,1,3,17,3,3,0,0
4151000207,415100020703,1,5,NA,NA,3,0,0
4151000208,415100020801,1,1,42,1,15,6,3
4151000208,415100020802,0,2,40,1,15,6,3
4151000208,415100020803,0,5,68,2,15,6,3
4151000208,415100020804,1,5,37,2,15,6,3
4151000208,415100020805,0,3,23,3,15,6,3
4151000208,415100020806,0,3,20,3,15,6,3
4151000208,415100020807,1,3,17,3,15,6,3
4151000208,415100020808,0,3,13,3,15,6,3
4151000208,415100020809,0,3,4,NA,15,6,3
4151000208,415100020810,0,3,6,NA,15,6,3
4151000208,415100020811,0,3,3,NA,15,6,3
4151000208,415100020812,1,4,3,NA,15,6,3
4151000208,415100020813,1,5,14,3,15,6,3
4151000208,415100020814,0,5,17,3,15,6,3
4151000208,415100020815,1,5,15,3,15,6,3
4151000209,415100020901,1,1,30,1,3,0,0
4151000209,415100020902,1,5,15,3,3,0,0
4151000209,415100020903,0,2,NA,NA,3,0,0
4151000210,415100021001,1,1,66,1,18,6,2
4151000210,415100021002,0,2,55,1,18,6,2
4151000210,415100021003,0,4,NA,NA,18,6,2
4151000210,415100021004,0,4,NA,NA,18,6,2
4151000210,415100021005,0,4,NA,NA,18,6,2
4151000210,415100021006,0,4,NA,NA,18,6,2
4151000210,415100021007,0,4,19,3,18,6,2
4151000210,415100021008,1,4,14,3,18,6,2
4151000210,415100021009,1,4,13,3,18,6,2
4151000210,415100021010,1,4,13,3,18,6,2
4151000210,415100021011,0,4,12,3,18,6,2
4151000210,415100021012,1,4,4,NA,18,6,2
4151000210,415100021013,1,5,25,1,18,6,2
4151000210,415100021014,0,5,23,1,18,6,2
4151000210,415100021015,1,5,0,NA,18,6,2
4151000210,415100021016,1,4,NA,NA,18,6,2
4151000210,415100021017,1,4,NA,NA,18,6,2
4151000210,415100021018,1,5,42,1,18,6,2
4151000212,415100021201,1,1,55,1,6,3,2
4151000212,415100021202,0,2,45,1,6,3,2
4151000212,415100021203,0,5,12,3,6,3,2
4151000212,415100021204,0,4,1,NA,6,3,2
4151000212,415100021205,1,3,16,3,6,3,2
4151000212,415100021206,1,4,4,NA,6,3,2
4153000401,415300040101,1,1,37,2,5,2,1
4153000401,415300040102,0,2,NA,NA,5,2,1
4153000401,415300040103,0,3,8,NA,5,2,1
4153000401,415300040104,0,3,4,NA,5,2,1
4153000401,415300040105,1,3,NA,NA,5,2,1
4153000402,415300040201,1,1,55,1,5,3,1
4153000402,415300040202,0,2,44,1,5,3,1
4153000402,415300040203,1,3,9,NA,5,3,1
4153000402,415300040204,0,3,3,NA,5,3,1
4153000402,415300040205,0,4,11,3,5,3,1
4153000403,415300040301,1,1,25,1,6,3,2
4153000403,415300040302,0,2,20,1,6,3,2
4153000403,415300040303,0,3,6,NA,6,3,2
4153000403,415300040304,0,3,3,NA,6,3,2
4153000403,415300040305,1,3,1,NA,6,3,2
4153000403,415300040306,0,5,17,1,6,3,2
4153000404,415300040401,1,1,52,2,1,0,0
4153000406,415300040601,0,3,44,2,7,4,0
4153000406,415300040602,0,4,11,3,7,4,0
4153000406,415300040603,1,4,8,NA,7,4,0
4153000406,415300040604,0,4,6,NA,7,4,0
4153000406,415300040605,1,4,NA,NA,7,4,0
4153000406,415300040606,0,4,14,3,7,4,0
4153000406,415300040607,0,1,87,2,7,4,0
4153000407,415300040701,1,1,65,1,9,4,3
4153000407,415300040702,0,2,46,1,9,4,3
4153000407,415300040703,0,3,36,3,9,4,3
4153000407,415300040704,0,3,26,3,9,4,3
4153000407,415300040705,1,3,17,3,9,4,3
4153000407,415300040706,1,4,8,NA,9,4,3
4153000407,415300040707,1,4,4,NA,9,4,3
4153000407,415300040708,1,4,4,NA,9,4,3
4153000407,415300040709,1,4,2,NA,9,4,3
4153000408,415300040801,1,1,42,1,8,6,2
4153000408,415300040802,0,2,32,1,8,6,2
4153000408,415300040803,1,3,13,3,8,6,2
4153000408,415300040804,0,3,10,3,8,6,2
4153000408,415300040805,0,3,8,NA,8,6,2
4153000408,415300040806,0,3,6,NA,8,6,2
4153000408,415300040807,1,3,4,NA,8,6,2
4153000408,415300040808,1,3,2,NA,8,6,2
4153000409,415300040901,1,1,28,1,4,2,2
4153000409,415300040902,0,2,18,1,4,2,2
415300040902,4153000409020,0,2,30,1,4,2,2
415300040902,41530004090201,1,1,28,1,4,2,2
415300040902,41530004090203,0,3,3,NA,4,2,2
415300040902,41530004090204,1,3,0,NA,4,2,2
4153000409,415300040903,0,3,1,NA,4,2,2
4153000409,415300040904,1,3,2,NA,4,2,2
4153000410,415300041001,1,1,36,1,5,3,1
4153000410,415300041002,0,2,24,1,5,3,1
4153000410,415300041003,1,3,11,2,5,3,1
4153000410,415300041004,0,3,5,NA,5,3,1
4153000410,415300041005,1,3,2,NA,5,3,1
4153000602,415300060201,1,1,25,3,1,0,0
4153000605,415300060501,1,1,26,1,4,2,2
4153000605,415300060502,0,2,24,1,4,2,2
4153000605,415300060503,1,3,1,NA,4,2,2
4153000605,415300060504,0,3,0,NA,4,2,2
4153000606,415300060601,1,1,37,1,5,3,3
4153000606,415300060602,0,2,29,1,5,3,3
4153000606,415300060603,0,3,4,NA,5,3,3
415300060603,4153000606030,1,1,30,1,8,6,2
415300060603,41530006060302,0,2,30,1,8,6,2
415300060603,41530006060303,0,3,8,NA,8,6,2
415300060603,41530006060304,0,5,12,3,8,6,2
415300060603,41530006060305,1,5,8,NA,8,6,2
415300060603,41530006060306,0,5,6,NA,8,6,2
415300060603,41530006060307,0,5,3,NA,8,6,2
415300060603,41530006060308,0,5,2,NA,8,6,2
4153000606,415300060604,1,3,3,NA,5,3,3
415300060604,4153000606040,0,2,20,1,4,2,2
415300060604,41530006060401,1,1,25,1,4,2,2
415300060604,41530006060403,0,3,2,NA,4,2,2
415300060604,41530006060404,0,3,1,NA,4,2,2
4153000606,415300060605,1,3,1,NA,5,3,3
4153000607,415300060701,1,1,65,1,6,3,0
4153000607,415300060702,0,2,52,1,6,3,0
4153000607,415300060703,0,3,15,3,6,3,0
4153000607,415300060704,0,5,12,3,6,3,0
4153000607,415300060705,0,5,6,NA,6,3,0
4153000607,415300060706,0,4,12,3,6,3,0
4153000608,415300060801,1,1,33,1,7,5,3
4153000608,415300060802,0,2,28,1,7,5,3
4153000608,415300060803,1,3,11,3,7,5,3
4153000608,415300060804,1,3,5,NA,7,5,3
4153000608,415300060805,0,3,4,NA,7,5,3
4153000608,415300060806,1,3,1,NA,7,5,3
4153000608,415300060807,1,3,0,NA,7,5,3
4153000609,415300060901,0,1,80,2,5,2,0
4153000609,415300060902,1,4,25,3,5,2,0
4153000609,415300060903,0,4,12,3,5,2,0
4153000609,415300060904,0,4,13,3,5,2,0
4153000609,415300060905,0,4,16,3,5,2,0
4153000610,415300061001,1,1,83,1,8,0,0
4153000610,415300061002,0,2,73,1,8,0,0
4153000610,415300061003,1,3,38,3,8,0,0
4153000610,415300061004,1,4,19,3,8,0,0
4153000610,415300061005,0,4,18,3,8,0,0
4153000610,415300061006,0,4,16,3,8,0,0
4153000610,415300061007,1,4,17,3,8,0,0
4153000610,415300061008,1,5,15,3,8,0,0
4153000701,415300070101,0,1,34,2,4,3,1
4153000701,415300070102,0,3,14,3,4,3,1
4153000701,415300070103,1,3,7,NA,4,3,1
4153000701,415300070104,0,3,1,NA,4,3,1
4153000702,415300070201,0,1,36,2,2,1,1
4153000702,415300070202,1,3,3,NA,2,1,1
4153000703,415300070301,1,1,48,1,11,4,1
4153000703,415300070302,0,2,43,1,11,4,1
4153000703,415300070303,1,3,20,3,11,4,1
4153000703,415300070304,0,3,19,3,11,4,1
4153000703,415300070305,1,3,16,3,11,4,1
4153000703,415300070306,1,3,15,3,11,4,1
4153000703,415300070307,0,3,13,3,11,4,1
4153000703,415300070308,0,3,12,3,11,4,1
4153000703,415300070309,1,3,10,3,11,4,1
4153000703,415300070310,0,4,3,NA,11,4,1
4153000703,415300070311,1,5,15,3,11,4,1
4153000704,415300070401,1,1,92,1,7,4,1
4153000704,415300070402,0,2,75,1,7,4,1
4153000704,415300070403,1,3,40,2,7,4,1
4153000704,415300070404,1,4,12,3,7,4,1
4153000704,415300070405,1,4,6,NA,7,4,1
4153000704,415300070406,1,4,6,NA,7,4,1
4153000704,415300070407,1,4,4,NA,7,4,1
4153000705,415300070501,1,1,28,1,2,0,0
4153000705,415300070502,0,2,18,1,2,0,0
4153000706,415300070601,0,1,53,2,6,0,0
4153000706,415300070602,1,3,25,3,6,0,0
4153000706,415300070603,0,3,21,3,6,0,0
415300070603,4153000706030,0,1,20,1,2,0,0
415300070603,41530007060302,0,5,17,3,2,0,0
4153000706,415300070604,1,3,20,3,6,0,0
4153000706,415300070605,1,3,17,3,6,0,0
4153000706,415300070606,1,3,16,3,6,0,0
4153000708,415300070801,1,1,36,1,7,4,2
4153000708,415300070802,0,2,31,1,7,4,2
4153000708,415300070803,0,5,14,3,7,4,2
4153000708,415300070804,0,3,5,NA,7,4,2
4153000708,415300070805,0,3,3,NA,7,4,2
4153000708,415300070806,0,3,0,NA,7,4,2
4153000708,415300070807,0,5,17,3,7,4,2
4153000709,415300070901,0,1,61,2,10,5,2
4153000709,415300070902,0,3,29,3,10,5,2
4153000709,415300070903,1,4,13,3,10,5,2
4153000709,415300070904,1,4,8,NA,10,5,2
4153000709,415300070905,0,4,5,NA,10,5,2
4153000709,415300070906,0,4,2,NA,10,5,2
4153000709,415300070907,1,4,3,NA,10,5,2
415300070907,4153000709070,0,2,16,1,2,0,0
415300070907,41530007090701,1,1,22,1,2,0,0
4153000709,415300070908,0,3,26,3,10,5,2
4153000709,415300070909,0,3,19,3,10,5,2
4153000709,415300070910,0,3,NA,NA,10,5,2
4153000710,415300071001,0,1,56,2,19,8,4
4153000710,415300071002,1,3,32,1,19,8,4
4153000710,415300071003,0,5,17,1,19,8,4
4153000710,415300071004,1,3,18,3,19,8,4
4153000710,415300071005,1,4,19,3,19,8,4
