id_hh,id_ind,ind_sex,ind_position,ind_age,ind_marital_status,n_ind_household,n_child_15,n_child_5
4073000509,407300050909,0,3,2,3,10,4,2
4073000509,407300050907,1,3,9,3,10,4,2
4073000510,407300051007,1,3,9,3,10,6,1
4073000510,407300051008,1,3,8,3,10,6,1
4073000510,407300051003,1,3,18,3,10,6,1
4073000510,407300051009,1,3,5,3,10,6,1
4073000510,407300051006,1,3,10,3,10,6,1
4073000510,407300051010,1,3,3,3,10,6,1
4073000510,407300051002,0,2,37,1,10,6,1
4073000510,407300051005,0,3,13,3,10,6,1
4073000510,407300051001,1,1,55,1,10,6,1
4073000510,407300051004,1,3,17,3,10,6,1
4073000707,407300070704,1,2,NA,NA,6,2,1
4073000707,407300070703,0,1,38,1,6,2,1
4073000707,407300070705,0,3,6,3,6,2,1
4073000707,407300070701,0,5,NA,NA,6,2,1
4073000707,407300070702,1,5,NA,1,6,2,1
4073000707,407300070706,0,3,3,3,6,2,1
4073000710,407300071005,0,3,12,3,17,11,3
4073000710,407300071009,1,3,8,3,17,11,3
4073000710,407300071015,1,3,5,3,17,11,3
4073000710,407300071016,1,5,19,3,17,11,3
4073000710,407300071017,0,2,29,1,17,11,3
4073000710,407300071013,1,3,2,3,17,11,3
4073000710,407300071014,0,3,1,3,17,11,3
4073000710,407300071004,1,3,15,3,17,11,3
4073000710,407300071007,0,3,13,3,17,11,3
4073000710,407300071010,0,3,5,3,17,11,3
4073000710,407300071011,0,3,6,3,17,11,3
4073000710,407300071006,0,3,10,3,17,11,3
4073000710,407300071002,0,2,27,1,17,11,3
4073000710,407300071008,1,3,10,3,17,11,3
4073000710,407300071003,1,3,17,3,17,11,3
4073000710,407300071001,1,1,37,1,17,11,3
4073000710,407300071012,1,3,4,3,17,11,3
4073000711,407300071103,1,3,5,3,4,2,0
4073000711,407300071101,1,1,44,1,4,2,0
4073000711,407300071102,0,2,41,1,4,2,0
4073000711,407300071104,1,3,13,3,4,2,0
4073000902,407300090206,0,3,4,3,8,5,2
4073000902,407300090208,1,5,NA,NA,8,5,2
4073000902,407300090201,1,1,34,1,8,5,2
4073000902,407300090202,0,2,26,1,8,5,2
4073000902,407300090203,0,3,9,3,8,5,2
4073000902,407300090205,0,3,5,3,8,5,2
4073000902,407300090207,1,3,1,3,8,5,2
4073000902,407300090204,1,3,7,3,8,5,2
4073000904,407300090407,1,3,1,3,7,5,1
4073000904,407300090401,1,1,39,1,7,5,1
4073000904,407300090403,0,3,12,3,7,5,1
4073000904,407300090402,0,2,37,1,7,5,1
4073000904,407300090405,1,3,9,3,7,5,1
4073000904,407300090404,1,3,11,3,7,5,1
4073000904,407300090406,0,3,8,3,7,5,1
4073000907,407300090711,0,5,NA,NA,13,6,2
4073000907,407300090707,1,3,7,3,13,6,2
4073000907,407300090709,0,3,4,3,13,6,2
4073000907,407300090705,1,3,13,3,13,6,2
4073000907,407300090702,0,2,44,1,13,6,2
4073000907,407300090706,1,3,11,3,13,6,2
4073000907,407300090708,1,3,6,3,13,6,2
4073000907,407300090713,1,3,1,3,13,6,2
4073000907,407300090710,1,3,NA,NA,13,6,2
4073000907,407300090703,1,3,NA,NA,13,6,2
4073000907,407300090712,1,4,NA,NA,13,6,2
4073000907,407300090704,1,3,18,3,13,6,2
4073000907,407300090701,1,1,72,1,13,6,2
4073000908,407300090804,0,4,NA,NA,6,0,0
4073000908,407300090806,0,4,NA,NA,6,0,0
4073000908,407300090803,0,3,NA,NA,6,0,0
4073000908,407300090801,0,1,61,2,6,0,0
4073000908,407300090802,1,5,36,3,6,0,0
4073000908,407300090805,1,4,NA,NA,6,0,0
4073000909,407300090901,1,1,45,1,7,3,1
4073000909,407300090905,0,3,11,3,7,3,1
4073000909,407300090903,1,3,17,3,7,3,1
4073000909,407300090902,0,2,37,1,7,3,1
4073000909,407300090906,1,3,6,3,7,3,1
4073000909,407300090907,1,3,1,3,7,3,1
4073000909,407300090904,1,3,15,3,7,3,1
4083000201,408300020102,1,3,2,3,2,1,1
4083000201,408300020101,0,1,30,1,2,1,1
4083000202,408300020207,1,4,1,3,7,5,1
4083000202,408300020205,0,4,7,3,7,5,1
4083000202,408300020203,0,4,12,3,7,5,1
4083000202,408300020204,1,4,10,3,7,5,1
4083000202,408300020202,0,5,32,1,7,5,1
4083000202,408300020201,0,1,71,2,7,5,1
4083000202,408300020206,1,4,6,3,7,5,1
4083000203,408300020303,1,4,8,3,4,2,0
4083000203,408300020301,0,1,44,2,4,2,0
4083000203,408300020302,0,3,16,3,4,2,0
4083000203,408300020304,1,4,6,NA,4,2,0
4083000204,408300020401,1,1,49,1,8,4,1
4083000204,408300020403,1,3,18,3,8,4,1
4083000204,408300020402,0,2,46,1,8,4,1
4083000204,408300020408,0,3,2,3,8,4,1
4083000204,408300020406,0,3,11,3,8,4,1
4083000204,408300020407,1,3,9,3,8,4,1
4083000204,408300020404,1,3,16,3,8,4,1
4083000204,408300020405,0,3,13,3,8,4,1
4083000205,408300020508,0,3,7,3,9,3,1
4083000205,408300020509,1,3,4,3,9,3,1
4083000205,408300020502,0,2,59,1,9,3,1
4083000205,408300020507,1,3,9,3,9,3,1
4083000205,408300020504,0,3,27,3,9,3,1
4083000205,408300020506,0,3,23,3,9,3,1
4083000205,408300020501,1,1,61,1,9,3,1
4083000205,408300020503,1,3,27,3,9,3,1
4083000205,408300020505,0,3,25,3,9,3,1
408300020503,4083000205030,1,1,28,3,1,0,0
408300020505,40830002050501,0,1,22,1,3,1,1
408300020505,4083000205050,1,3,2,3,3,1,1
408300020505,40830002050503,1,2,24,1,3,1,1
4083000208,408300020808,0,3,1,3,8,6,2
4083000208,408300020807,0,3,3,3,8,6,2
4083000208,408300020806,0,3,5,3,8,6,2
4083000208,408300020801,1,1,39,1,8,6,2
4083000208,408300020803,0,3,12,3,8,6,2
4083000208,408300020805,0,3,8,3,8,6,2
4083000208,408300020802,0,2,30,1,8,6,2
4083000208,408300020804,1,3,10,3,8,6,2
4083000209,408300020901,1,1,35,1,5,3,2
4083000209,408300020902,0,2,29,1,5,3,2
4083000209,408300020904,1,3,4,3,5,3,2
4083000209,408300020905,1,3,0,NA,5,3,2
4083000209,408300020903,1,3,6,3,5,3,2
4083000210,408300021003,1,5,26,3,5,1,0
4083000210,408300021004,0,5,14,3,5,1,0
4083000210,408300021002,0,2,56,1,5,1,0
4083000210,408300021001,1,1,65,1,5,1,0
4083000210,408300021005,1,3,18,3,5,1,0
4083000211,408300021106,0,3,0,3,6,4,2
4083000211,408300021102,0,1,35,1,6,4,2
4083000211,408300021103,1,3,7,3,6,4,2
4083000211,408300021104,0,3,5,3,6,4,2
4083000211,408300021101,1,2,38,1,6,4,2
4083000211,408300021105,0,3,2,3,6,4,2
4083000401,408300040101,1,1,41,1,7,4,2
4083000401,408300040107,1,3,0,3,7,4,2
4083000401,408300040104,0,3,7,3,7,4,2
4083000401,408300040102,0,2,39,1,7,4,2
4083000401,408300040105,1,3,3,3,7,4,2
4083000401,408300040103,1,3,17,3,7,4,2
4083000401,408300040106,1,3,10,3,7,4,2
4083000402,408300040204,1,4,1,3,4,1,1
4083000402,408300040203,0,5,21,1,4,1,1
4083000402,408300040202,1,3,19,1,4,1,1
4083000402,408300040201,0,1,41,2,4,1,1
4083000403,408300040304,1,3,17,3,4,1,0
4083000403,408300040302,0,2,54,1,4,1,0
4083000403,408300040301,1,1,74,1,4,1,0
4083000403,408300040303,0,3,14,3,4,1,0
4083000405,408300040507,0,3,NA,NA,7,1,0
4083000405,408300040504,1,3,19,3,7,1,0
4083000405,408300040501,1,1,53,1,7,1,0
4083000405,408300040503,0,3,21,3,7,1,0
4083000405,408300040506,0,3,14,3,7,1,0
4083000405,408300040505,0,3,16,3,7,1,0
4083000405,408300040502,0,2,46,1,7,1,0
408300040503,40830004050304,1,3,2,3,5,3,3
408300040503,40830004050303,0,3,3,3,5,3,3
408300040503,4083000405030,0,2,22,1,5,3,3
408300040503,40830004050305,0,3,0,3,5,3,3
408300040503,40830004050301,1,1,35,1,5,3,3
4083000406,408300040604,1,3,5,3,6,4,2
4083000406,408300040603,0,3,8,3,6,4,2
4083000406,408300040605,1,3,2,3,6,4,2
4083000406,408300040606,1,3,0,3,6,4,2
4083000406,408300040602,0,2,25,1,6,4,2
4083000406,408300040601,1,1,30,1,6,4,2
4083000407,408300040702,1,3,13,3,3,2,1
4083000407,408300040703,0,4,4,NA,3,2,1
4083000407,408300040701,0,1,41,1,3,2,1
4083000408,408300040804,1,3,14,3,9,3,2
4083000408,408300040807,0,5,23,1,9,3,2
4083000408,408300040805,1,3,16,3,9,3,2
4083000408,408300040809,0,4,1,3,9,3,2
4083000408,408300040808,1,3,24,1,9,3,2
4083000408,408300040802,0,2,46,1,9,3,2
4083000408,408300040801,1,1,56,1,9,3,2
4083000408,408300040803,0,3,18,3,9,3,2
4083000408,408300040806,1,3,4,3,9,3,2
4083000409,408300040904,1,3,15,3,5,1,0
4083000409,408300040902,0,2,44,1,5,1,0
4083000409,408300040901,1,1,65,1,5,1,0
4083000409,408300040905,1,3,12,3,5,1,0
4083000409,408300040903,0,3,18,3,5,1,0
4083000410,408300041002,0,2,61,1,4,1,0
4083000410,408300041003,1,4,17,3,4,1,0
4083000410,408300041004,0,4,14,3,4,1,0
4083000410,408300041001,1,1,72,1,4,1,0
4091000202,409100020201,1,1,40,1,6,4,1
4091000202,409100020204,1,3,8,3,6,4,1
4091000202,409100020202,0,2,37,1,6,4,1
4091000202,409100020205,1,3,6,3,6,4,1
4091000202,409100020206,0,3,2,3,6,4,1
4091000202,409100020203,1,3,10,3,6,4,1
4091000203,409100020301,1,1,30,1,4,2,2
4091000203,409100020303,1,3,3,3,4,2,2
4091000203,409100020302,0,2,21,1,4,2,2
4091000203,409100020304,0,3,0,3,4,2,2
4091000206,409100020603,0,3,NA,3,3,0,0
4091000206,409100020602,0,2,44,1,3,0,0
4091000206,409100020601,1,1,49,1,3,0,0
4091000209,409100020906,0,4,5,3,9,5,0
4091000209,409100020904,1,4,12,3,9,5,0
4091000209,409100020908,0,3,7,3,9,5,0
4091000209,409100020909,0,3,28,2,9,5,0
4091000209,409100020903,0,3,37,2,9,5,0
4091000209,409100020901,0,1,51,1,9,5,0
4091000209,409100020902,1,2,52,1,9,5,0
4091000209,409100020907,1,3,10,3,9,5,0
4091000209,409100020905,0,4,5,3,9,5,0
4091000210,409100021006,0,3,9,3,6,1,0
4091000210,409100021005,1,3,15,3,6,1,0
4091000210,409100021003,0,5,NA,3,6,1,0
4091000210,409100021004,1,3,16,3,6,1,0
4091000210,409100021001,1,1,44,1,6,1,0
4091000210,409100021002,0,2,41,1,6,1,0
4093000505,409300050501,1,1,37,1,6,3,1
4093000505,409300050505,1,3,3,3,6,3,1
4093000505,409300050506,0,5,16,3,6,3,1
4093000505,409300050504,0,3,5,3,6,3,1
4093000505,409300050503,0,3,7,3,6,3,1
4093000505,409300050502,0,2,27,1,6,3,1
4093000507,409300050703,0,3,4,3,9,4,2
4093000507,409300050709,0,5,9,3,9,4,2
4093000507,409300050701,1,1,31,1,9,4,2
4093000507,409300050708,1,5,13,3,9,4,2
4093000507,409300050704,0,3,1,3,9,4,2
4093000507,409300050707,1,5,18,3,9,4,2
4093000507,409300050702,0,2,26,1,9,4,2
4093000507,409300050705,1,5,17,3,9,4,2
4093000507,409300050706,1,5,15,3,9,4,2
4093000510,409300051004,0,3,10,3,7,5,1
4093000510,409300051002,0,2,36,1,7,5,1
4093000510,409300051006,1,3,6,3,7,5,1
4093000510,409300051001,1,1,38,1,7,5,1
4093000510,409300051005,0,3,8,3,7,5,1
4093000510,409300051007,1,3,1,3,7,5,1
4093000510,409300051003,1,3,13,3,7,5,1
4093000902,409300090202,0,2,48,1,2,0,0
4093000902,409300090201,1,1,51,1,2,0,0
4093000903,409300090303,0,3,17,3,6,2,0
4093000903,409300090304,0,3,15,3,6,2,0
4093000903,409300090306,0,3,9,3,6,2,0
4093000903,409300090305,1,3,13,3,6,2,0
4093000903,409300090302,0,2,41,1,6,2,0
4093000903,409300090301,1,1,48,1,6,2,0
4093000904,409300090408,1,3,10,3,11,4,1
4093000904,409300090404,1,3,19,3,11,4,1
4093000904,409300090403,1,3,22,3,11,4,1
4093000904,409300090409,1,3,7,3,11,4,1
4093000904,409300090406,1,3,15,3,11,4,1
4093000904,409300090411,0,5,70,2,11,4,1
4093000904,409300090402,0,2,39,1,11,4,1
4093000904,409300090410,0,3,3,3,11,4,1
4093000904,409300090407,0,3,13,3,11,4,1
4093000904,409300090405,1,3,18,3,11,4,1
4093000904,409300090401,1,1,50,1,11,4,1
4093000905,409300090507,1,3,3,3,8,6,2
4093000905,409300090501,1,1,35,1,8,6,2
4093000905,409300090505,0,3,7,3,8,6,2
4093000905,409300090504,0,3,9,3,8,6,2
4093000905,409300090506,0,3,5,3,8,6,2
4093000905,409300090502,0,2,29,1,8,6,2
4093000905,409300090508,1,3,0,3,8,6,2
4093000905,409300090503,1,3,11,3,8,6,2
4093000906,409300090605,0,3,NA,NA,7,4,1
4093000906,409300090603,1,3,9,3,7,4,1
4093000906,409300090601,1,1,35,1,7,4,1
4093000906,409300090604,1,3,6,3,7,4,1
4093000906,409300090607,1,3,10,3,7,4,1
4093000906,409300090606,1,3,2,3,7,4,1
4093000906,409300090602,0,2,33,1,7,4,1
4093001101,409300110103,1,5,16,3,6,2,0
4093001101,409300110104,1,5,29,3,6,2,0
4093001101,409300110102,0,2,28,1,6,2,0
4093001101,409300110106,1,3,11,3,6,2,0
4093001101,409300110105,0,3,9,3,6,2,0
4093001101,409300110101,1,1,30,1,6,2,0
4101000101,410100010102,0,1,19,1,3,1,1
4101000101,410100010101,1,2,30,NA,3,1,1
4101000101,410100010103,1,3,0,3,3,1,1
4101000102,410100010201,1,1,65,1,10,3,1
4101000102,410100010210,0,5,22,2,10,3,1
4101000102,410100010204,1,3,18,3,10,3,1
4101000102,410100010206,1,3,8,3,10,3,1
4101000102,410100010202,0,2,46,1,10,3,1
4101000102,410100010205,1,3,14,3,10,3,1
4101000102,410100010203,1,3,20,3,10,3,1
4101000102,410100010209,1,5,27,3,10,3,1
4101000102,410100010207,1,3,3,3,10,3,1
4101000102,410100010208,0,5,23,3,10,3,1
4101000107,410100010701,0,1,26,3,1,0,0
4101000108,410100010804,0,3,16,3,6,2,1
4101000108,410100010806,0,3,2,3,6,2,1
4101000108,410100010805,0,3,7,3,6,2,1
4101000108,410100010801,0,1,44,1,6,2,1
4101000108,410100010802,1,2,61,1,6,2,1
4101000108,410100010803,0,3,17,3,6,2,1
4101000109,410100010909,0,5,15,3,13,4,2
4101000109,410100010908,0,5,73,2,13,4,2
4101000109,410100010906,1,5,35,2,13,4,2
4101000109,410100010903,0,3,24,3,13,4,2
4101000109,410100010905,0,5,27,2,13,4,2
4101000109,410100010907,1,5,38,3,13,4,2
4101000109,410100010910,0,5,5,NA,13,4,2
4101000109,410100010913,0,5,3,3,13,4,2
4101000109,410100010911,1,5,3,NA,13,4,2
4101000109,410100010912,0,5,8,3,13,4,2
4101000109,410100010901,0,1,42,2,13,4,2
4101000109,410100010902,1,3,15,3,13,4,2
4101000109,410100010904,1,5,29,1,13,4,2
4101000110,410100011001,0,1,33,2,15,5,4
4101000110,410100011009,0,5,25,2,15,5,4
4101000110,410100011013,0,5,0,3,15,5,4
4101000110,410100011004,0,5,28,2,15,5,4
4101000110,410100011015,0,5,0,3,15,5,4
4101000110,410100011002,0,5,26,2,15,5,4
4101000110,410100011011,0,5,35,1,15,5,4
4101000110,410100011008,0,5,NA,NA,15,5,4
4101000110,410100011006,0,5,26,2,15,5,4
4101000110,410100011003,0,5,70,2,15,5,4
4101000110,410100011007,1,5,16,3,15,5,4
4101000110,410100011014,0,5,6,3,15,5,4
4101000110,410100011010,1,5,50,1,15,5,4
4101000110,410100011012,1,5,4,3,15,5,4
4101000110,410100011005,0,5,2,3,15,5,4
4101000501,410100050104,1,5,14,3,4,1,0
4101000501,410100050101,1,1,34,3,4,1,0
4101000501,410100050103,1,5,20,3,4,1,0
4101000501,410100050102,1,5,23,3,4,1,0
4101000511,410100051102,0,1,24,3,3,1,1
4101000511,410100051101,1,5,57,1,3,1,1
4101000511,410100051103,0,4,0,3,3,1,1
4103002601,410300260103,0,5,30,2,3,0,0
4103002601,410300260102,1,2,31,1,3,0,0
4103002601,410300260101,0,1,27,1,3,0,0
4103002602,410300260202,0,2,28,1,3,1,0
4103002602,410300260203,0,3,8,NA,3,1,0
4103002602,410300260201,1,1,30,1,3,1,0
4103002605,410300260503,1,5,20,3,3,0,0
4103002605,410300260502,1,5,17,3,3,0,0
4103002605,410300260501,1,1,26,2,3,0,0
4103002606,410300260603,0,3,10,3,6,4,2
4103002606,410300260605,0,3,4,3,6,4,2
4103002606,410300260601,1,1,42,1,6,4,2
4103002606,410300260604,0,3,7,3,6,4,2
4103002606,410300260606,0,3,1,3,6,4,2
4103002606,410300260602,0,2,36,1,6,4,2
4103002608,410300260803,1,3,17,3,6,2,1
4103002608,410300260805,1,3,13,3,6,2,1
4103002608,410300260801,1,1,48,2,6,2,1
4103002608,410300260802,0,2,23,1,6,2,1
4103002608,410300260804,1,3,15,3,6,2,1
4103002608,410300260806,1,3,1,NA,6,2,1
4103002609,410300260904,0,3,11,3,7,5,1
4103002609,410300260901,1,1,41,1,7,5,1
4103002609,410300260906,0,3,5,3,7,5,1
4103002609,410300260905,0,3,8,3,7,5,1
4103002609,410300260902,0,2,26,1,7,5,1
4103002609,410300260903,0,3,14,3,7,5,1
4103002609,410300260907,1,3,2,3,7,5,1
4103002610,410300261001,1,1,46,1,13,9,3
4103002610,410300261010,1,5,30,3,13,9,3
4103002610,410300261004,0,3,12,3,13,9,3
4103002610,410300261006,0,3,7,3,13,9,3
4103002610,410300261012,0,5,9,3,13,9,3
4103002610,410300261009,0,5,17,3,13,9,3
4103002610,410300261005,0,3,8,3,13,9,3
4103002610,410300261007,0,3,6,3,13,9,3
4103002610,410300261011,0,3,2,3,13,9,3
4103002610,410300261008,1,3,4,3,13,9,3
4103002610,410300261002,0,2,32,1,13,9,3
4103002610,410300261003,1,3,14,3,13,9,3
4103002610,410300261013,1,3,0,3,13,9,3
4103002612,410300261207,1,3,5,3,9,3,0
4103002612,410300261204,0,3,17,3,9,3,0
4103002612,410300261209,0,5,10,3,9,3,0
4103002612,410300261201,1,1,43,1,9,3,0
4103002612,410300261202,0,2,39,1,9,3,0
4103002612,410300261206,1,3,13,3,9,3,0
4103002612,410300261203,1,3,18,3,9,3,0
4103002612,410300261205,0,3,15,3,9,3,0
4103002612,410300261208,1,5,18,3,9,3,0
4103002901,410300290106,0,3,11,3,10,6,2
4103002901,410300290102,0,2,37,1,10,6,2
4103002901,410300290103,0,3,18,3,10,6,2
4103002901,410300290108,1,3,7,3,10,6,2
4103002901,410300290110,1,3,2,3,10,6,2
4103002901,410300290109,1,3,4,3,10,6,2
4103002901,410300290104,1,3,16,3,10,6,2
4103002901,410300290107,0,3,9,3,10,6,2
4103002901,410300290105,0,3,14,3,10,6,2
4103002901,410300290101,1,1,38,1,10,6,2
4103002902,410300290204,1,4,16,3,10,5,1
4103002902,410300290205,1,4,14,3,10,5,1
4103002902,410300290208,0,4,6,3,10,5,1
4103002902,410300290201,0,1,72,2,10,5,1
4103002902,410300290210,1,4,22,3,10,5,1
4103002902,410300290202,1,3,34,1,10,5,1
4103002902,410300290203,0,5,34,1,10,5,1
4103002902,410300290209,1,4,2,NA,10,5,1
4103002902,410300290206,0,4,12,3,10,5,1
4103002902,410300290207,0,4,10,3,10,5,1
4103002903,410300290305,0,3,15,3,10,5,1
4103002903,410300290302,0,2,32,1,10,5,1
4103002903,410300290304,0,3,18,3,10,5,1
4103002903,410300290303,0,3,19,3,10,5,1
4103002903,410300290308,0,3,7,3,10,5,1
4103002903,410300290306,1,3,13,3,10,5,1
4103002903,410300290310,0,3,3,3,10,5,1
4103002903,410300290309,0,3,5,3,10,5,1
4103002903,410300290307,1,3,10,3,10,5,1
4103002903,410300290301,1,1,41,1,10,5,1
4103002904,410300290405,0,3,2,3,5,3,1
4103002904,410300290404,1,3,8,3,5,3,1
4103002904,410300290403,1,3,9,3,5,3,1
4103002904,410300290402,0,2,31,1,5,3,1
4103002904,410300290401,1,1,34,1,5,3,1
4103002905,410300290505,1,5,18,3,5,0,0
4103002905,410300290504,1,3,18,3,5,0,0
4103002905,410300290502,1,3,27,1,5,0,0
4103002905,410300290503,0,5,20,1,5,0,0
4103002905,410300290501,0,1,50,2,5,0,0
410300290503,41030029050302,0,2,22,1,3,1,1
410300290503,41030029050303,1,3,2,3,3,1,1
410300290503,4103002905030,1,1,31,1,3,1,1
410300290506,41030029050601,1,1,23,1,2,0,0
410300290506,4103002905060,0,2,26,1,2,0,0
4103002906,410300290604,0,4,7,3,8,4,2
4103002906,410300290607,0,4,16,3,8,4,2
4103002906,410300290606,1,4,3,3,8,4,2
4103002906,410300290608,1,4,0,3,8,4,2
4103002906,410300290605,0,4,5,3,8,4,2
4103002906,410300290603,0,5,26,1,8,4,2
4103002906,410300290601,0,1,71,2,8,4,2
4103002906,410300290602,1,3,32,1,8,4,2
4103002907,410300290705,1,3,20,3,17,4,1
4103002907,410300290709,0,3,12,3,17,4,1
4103002907,410300290710,0,5,21,3,17,4,1
4103002907,410300290715,0,5,25,2,17,4,1
4103002907,410300290708,0,3,15,3,17,4,1
4103002907,410300290702,0,2,41,1,17,4,1
4103002907,410300290707,0,3,17,3,17,4,1
4103002907,410300290706,0,3,18,3,17,4,1
4103002907,410300290704,1,3,21,3,17,4,1
4103002907,410300290711,0,5,13,3,17,4,1
4103002907,410300290703,1,3,22,3,17,4,1
4103002907,410300290712,1,5,40,1,17,4,1
4103002907,410300290716,0,5,1,NA,17,4,1
4103002907,410300290717,0,5,10,3,17,4,1
4103002907,410300290713,1,3,NA,NA,17,4,1
4103002907,410300290714,1,5,18,3,17,4,1
4103002907,410300290701,1,1,50,1,17,4,1
4103002908,410300290801,0,1,43,2,8,1,0
4103002908,410300290804,1,3,15,3,8,1,0
4103002908,410300290807,0,3,NA,NA,8,1,0
4103002908,410300290808,0,4,NA,NA,8,1,0
4103002908,410300290803,1,3,19,3,8,1,0
4103002908,410300290806,0,3,23,1,8,1,0
4103002908,410300290805,1,4,5,3,8,1,0
4103002908,410300290802,1,3,20,3,8,1,0
4103002909,410300290904,0,3,15,3,6,1,0
4103002909,410300290905,0,5,8,3,6,1,0
4103002909,410300290903,1,3,22,3,6,1,0
4103002909,410300290901,1,1,49,1,6,1,0
4103002909,410300290906,0,5,23,1,6,1,0
4103002909,410300290902,0,2,46,1,6,1,0
4103002910,410300291004,0,3,18,3,10,4,0
4103002910,410300291003,0,3,21,3,10,4,0
4103002910,410300291006,0,3,13,3,10,4,0
4103002910,410300291009,0,3,NA,NA,10,4,0
4103002910,410300291001,1,1,56,1,10,4,0
4103002910,410300291002,0,2,44,1,10,4,0
4103002910,410300291008,1,3,8,3,10,4,0
4103002910,410300291005,1,3,17,3,10,4,0
4103002910,410300291010,1,4,5,3,10,4,0
4103002910,410300291007,0,3,11,3,10,4,0
4103003802,410300380203,1,3,20,3,9,3,1
4103003802,410300380204,1,3,19,3,9,3,1
4103003802,410300380206,1,3,15,3,9,3,1
4103003802,410300380207,1,3,11,3,9,3,1
4103003802,410300380201,1,1,51,1,9,3,1
4103003802,410300380208,0,3,5,3,9,3,1
4103003802,410300380202,0,2,38,1,9,3,1
4103003802,410300380209,1,3,1,3,9,3,1
4103003802,410300380205,1,3,16,3,9,3,1
4103003803,410300380305,0,3,7,3,8,5,2
4103003803,410300380303,0,3,15,3,8,5,2
4103003803,410300380308,0,3,0,3,8,5,2
4103003803,410300380301,1,1,42,1,8,5,2
4103003803,410300380307,0,5,10,3,8,5,2
4103003803,410300380304,1,3,13,3,8,5,2
4103003803,410300380306,0,3,4,3,8,5,2
4103003803,410300380302,0,2,31,1,8,5,2
4103003805,410300380505,0,3,7,3,8,5,2
4103003805,410300380501,1,1,45,1,8,5,2
4103003805,410300380508,1,5,81,2,8,5,2
4103003805,410300380507,1,3,2,3,8,5,2
4103003805,410300380506,1,3,2,3,8,5,2
4103003805,410300380504,1,3,9,3,8,5,2
4103003805,410300380503,1,3,12,3,8,5,2
4103003805,410300380502,0,2,33,1,8,5,2
4103003806,410300380606,0,5,10,3,6,4,2
4103003806,410300380602,0,2,33,1,6,4,2
4103003806,410300380604,0,3,3,3,6,4,2
4103003806,410300380601,1,1,35,1,6,4,2
4103003806,410300380605,0,3,6,3,6,4,2
4103003806,410300380603,1,3,3,3,6,4,2
4103003807,410300380702,0,5,86,2,7,4,2
4103003807,410300380707,0,3,0,3,7,4,2
4103003807,410300380704,1,5,9,3,7,4,2
4103003807,410300380703,1,5,11,3,7,4,2
4103003807,410300380705,0,1,28,1,7,4,2
4103003807,410300380706,0,5,4,3,7,4,2
4103003807,410300380701,1,2,40,1,7,4,2
4103003808,410300380801,1,1,34,1,5,3,2
4103003808,410300380804,1,3,3,3,5,3,2
4103003808,410300380805,0,3,0,3,5,3,2
4103003808,410300380803,0,3,6,3,5,3,2
4103003808,410300380802,0,2,25,1,5,3,2
410300380804,4103003808040,0,3,14,3,7,2,1
410300380804,41030038080403,1,3,22,1,7,2,1
410300380804,41030038080402,0,2,45,1,7,2,1
410300380804,41030038080407,1,4,2,3,7,2,1
410300380804,41030038080401,1,1,52,1,7,2,1
410300380804,41030038080404,1,3,18,3,7,2,1
410300380804,41030038080405,0,3,16,3,7,2,1
4103003809,410300380904,0,4,8,3,6,3,1
4103003809,410300380902,0,3,51,2,6,3,1
4103003809,410300380905,1,4,6,3,6,3,1
4103003809,410300380901,0,1,86,2,6,3,1
4103003809,410300380906,1,4,4,3,6,3,1
4103003809,410300380903,0,4,19,3,6,3,1
4103003811,410300381102,0,2,70,1,2,0,0
4103003811,410300381101,1,1,75,1,2,0,0
4103003812,410300381201,1,1,52,1,6,3,0
4103003812,410300381202,0,2,37,1,6,3,0
4103003812,410300381203,1,3,15,3,6,3,0
4103003812,410300381206,1,3,5,3,6,3,0
4103003812,410300381204,0,3,12,3,6,3,0
4103003812,410300381205,0,3,7,3,6,3,0
4111000202,411100020208,1,4,7,3,9,1,0
4111000202,411100020207,0,3,16,3,9,1,0
4111000202,411100020205,0,3,21,3,9,1,0
4111000202,411100020209,0,3,18,3,9,1,0
4111000202,411100020203,0,3,26,3,9,1,0
4111000202,411100020201,1,1,60,1,9,1,0
4111000202,411100020206,0,5,23,3,9,1,0
4111000202,411100020204,0,3,25,3,9,1,0
4111000202,411100020202,0,2,50,1,9,1,0
4111000204,411100020402,1,3,20,3,4,0,0
4111000204,411100020403,0,5,24,3,4,0,0
4111000204,411100020404,0,5,20,3,4,0,0
4111000204,411100020401,0,1,42,2,4,0,0
4111000205,411100020501,0,1,60,2,3,0,0
4111000205,411100020503,0,5,22,3,3,0,0
4111000205,411100020502,0,3,26,3,3,0,0
4111000207,411100020701,1,1,43,1,1,0,0
4111000209,411100020902,0,2,38,1,3,1,1
4111000209,411100020903,1,3,3,3,3,1,1
4111000209,411100020901,1,1,61,1,3,1,1
4111000210,411100021007,1,3,18,3,10,5,1
4111000210,411100021006,0,5,21,3,10,5,1
4111000210,411100021008,0,5,52,2,10,5,1
4111000210,411100021010,0,4,2,3,10,5,1
4111000210,411100021005,1,4,5,3,10,5,1
4111000210,411100021004,1,4,5,3,10,5,1
4111000210,411100021001,1,1,57,1,10,5,1
4111000210,411100021009,0,5,9,3,10,5,1
4111000210,411100021002,0,2,51,1,10,5,1
4111000210,411100021003,0,4,11,3,10,5,1
4111000211,411100021111,0,5,28,1,11,4,1
4111000211,411100021102,0,2,47,1,11,4,1
4111000211,411100021104,1,3,20,3,11,4,1
